8111,71838c
7869,899ba6
7634,81939e
6928,798b95
6516,7f8b94
5586,91a4ad
5033,8f9ba4
4882,6a7b85
4802,8191a3
4744,78848a
4710,7f8999
4676,91a2b4
4631,889ca0
4516,778190
4503,22342f
4383,95abc1
4340,8ca1b7
4322,7f8d8f
4229,202d29
4225,87939c
3882,a9cfd6
3854,7a899b
3817,879597
3795,8a9aab
3731,8499ae
3709,1c2d2a
3684,192526
3638,708193
3507,8ca8c1
3464,9aabb5
3257,182723
3244,9ab4c0
3238,283b35
3203,9cabbd
3199,84a1ba
3067,67798a
3053,909aaa
3037,97a2b2
2984,a4bbc9
2977,406557
2926,819ca7
2911,89a4b0
2910,79949f
2884,212728
2875,718b96
2854,63727e
2768,151f1e
2766,29372b
2765,97a4ab
2755,72a3a3
2746,293631
2737,6f7b80
2729,829699
2687,1d2e24
2646,1d3530
2626,31413f
2605,a8cdde
2596,233b36
2588,4f7566
2519,7c91a5
2506,6d889e
2478,152a2b
2444,30554c
2438,2a3536
2423,202c2d
2422,81b4ad
2416,74899d
2381,8791a1
2380,416360
2345,a0bfcf
2335,4f726f
2305,7e99b1
2255,070c17
2217,2e4a43
2187,91acb8
2174,9ec6cf
2148,375647
2146,bfe5ea
2115,a1b3bd
2097,a5d3da
2095,93b1c9
2081,28433b
2035,5c948f
2032,23483f
2017,5b837a
2015,9dc9c9
1999,284141
1967,68808c
1965,94c0bf
1959,707a89
1952,4d837e
1942,a4c3c8
1939,9dc1d3
1927,0e1919
1926,7ba59b
1883,5c6a77
1875,38554e
1833,324539
1813,628378
1805,66948d
1798,081927
1768,72a599
1752,647e94
1741,091e1d
1740,6b948b
1739,384946
1721,193934
1691,101525
1665,b2d9dd
1659,82a599
1656,9cd4d9
1615,15191f
1599,0f1922
1594,152334
1591,8ab5ac
1579,729489
1578,56837c
1563,8bb1ba
1542,4a6458
1535,395354
1514,3e7274
1484,8e9c9d
1466,4e6260
1438,2f4949
1432,b5e4ea
1369,81b2b8
1337,285555
1329,8cc3ca
1316,232c23
1301,425350
1280,92b5aa
1267,29574c
1262,aad6cf
1244,7691a8
1237,467467
1229,2b493a
1227,587366
1191,607171
1190,829abc
1166,223538
1161,8ac5c1
1123,a2c5bb
1120,7ca1a7
1114,ccf5f9
1098,477270
1090,576f80
1089,1c2330
1086,5c9199
1082,386361
1078,4c8088
1077,2f6265
1077,0c2538
1072,386559
1059,0d2c27
1053,415548
1034,83acc3
1012,010f1c
964,3e7568
961,233b2c
938,658184
914,6c9197
913,afe6ec
886,78a1b9
885,152d25
872,1a4647
865,51616f
853,57606a
848,32675a
842,97c6b9
823,b0cedd
810,273f50
793,17343e
782,233142
767,415e6d
766,6d967f
763,5e8570
756,cbe6e9
732,5c8085
717,234448
710,1d4a3e
702,0b2732
697,69a3a5
688,7f95c1
685,8da7ca
674,687070
668,244f61
663,669196
660,18232a
654,1e2a31
640,183b2e
633,48525c
620,4d8674
613,184053
606,051111
604,0c142a
598,5d9784
598,173045
576,8e9496
566,578187
562,558672
555,5b6362
546,305257
544,78b4b0
523,326378
517,364f61
514,bbd6d5
513,305845
499,72b2bb
499,0a3441
497,dbf5f8
493,73a1ab
491,22333c
486,112747
483,687e77
478,96a8c9
467,bde6df
455,686d75
426,3c4341
421,093935
406,36414c
400,69a59c
395,649682
372,7287bb
359,798f89
355,798780
351,7f8e89
336,738bb3
309,819791
281,195459
267,9db4aa
248,507fa0
224,64a3a8
220,8da4ce
189,72b4b2
175,0a4762
172,263c55
159,5da2ab
157,033545
148,89a195
148,1b1c1a
143,89bdd3
136,869691
133,62a59c
132,68816f
94,718a78
77,11545b
65,819a87
62,8e9e97
51,043b39
41,354b6a
38,94a4cc
34,89a585
29,799180
27,69b3b1
18,5ea99d
