24817,0b081a
20452,080815
11425,0f0d1c
5453,110d21
5311,0c0e22
4840,0d0c26
4678,171b3d
4576,141428
4355,0c0c17
4227,0f122c
4077,030311
3976,14122b
3737,151535
3583,161d39
3538,151832
3491,080c1d
3332,0f1435
3317,1b1e39
3089,1e294c
2960,0f102f
2890,212440
2816,1b1b3c
2803,171940
2785,101832
2666,1c2541
2511,1d2244
2323,232f53
2181,252c58
2135,131b3f
2089,2a345c
2050,24284b
2024,27386e
2004,14102e
1958,222244
1958,1d2048
1919,2f3c66
1895,283064
1884,101138
1836,24254f
1771,213065
1733,1a1a2e
1623,26345e
1598,0b0a29
1578,1a1534
1574,05071f
1557,202c59
1545,192245
1512,1b193f
1485,1f2353
1467,22265f
1463,1f2650
1447,1e1d4a
1438,192048
1423,0d071e
1417,171b49
1405,1a1831
1400,33467f
1367,2d3f76
1367,1b2035
1358,2f386c
1318,1d2057
1305,384571
1299,1a2552
1289,16184e
1285,2a2e52
1278,292c47
1276,232f79
1246,181743
1221,0f1429
1196,242f6e
1187,232a47
1152,151524
1146,141137
1089,120c24
1077,2f3e7f
1065,354d88
1047,28328f
1047,151a2f
1027,3b5da1
1019,22263c
1015,131f46
982,1a245e
974,28407e
960,203460
957,2a2c57
955,2e4a97
926,050c26
908,08103b
889,224081
873,32365d
850,273b69
836,29314f
829,172958
801,3466c0
796,24286e
789,2d518d
781,2b3884
778,2a2f78
745,2f4574
738,2d4d93
729,09092f
726,292d6b
725,4c80c1
724,201b3c
723,435d9c
722,3b5484
717,3c5590
717,1f1d37
713,3f70b1
711,3a57a9
704,1d2870
669,374eb3
665,293489
654,1f1f33
643,2c57ad
636,66a2e1
634,4176d1
633,374177
629,374c91
614,1c356c
612,5b92d0
608,323957
591,21287d
589,2c3ea2
568,25398a
564,384796
548,201d51
535,335da3
516,47a0eb
511,4265ba
507,404f88
505,2f449d
493,4f6fac
493,3a629a
492,4a7bc9
480,4b75cd
466,4e6ab3
464,292f94
461,3c6bb6
461,0b1d49
451,3357ab
445,3b66bd
426,222783
425,456ab4
424,3349bb
423,5980bf
423,11205d
418,2d3cab
413,3d5ac9
408,2c3a59
405,6ab4ee
401,68bbe6
397,4770af
395,75caf4
395,313781
389,476394
386,3b8fdd
382,5b90dd
380,5392d1
371,5c86b4
364,6e97d1
364,1c3171
359,62a3ce
357,121b49
352,7fb9f2
347,59a3e4
341,54b5f9
334,495683
333,1a3787
330,469bf1
326,78c4fc
326,20457a
322,264a9a
319,4481c3
316,4683b5
307,3c7fc7
305,4e91e0
305,1f1f62
301,4f8be7
299,709fc8
299,2e50b8
298,81d7fe
297,597bc8
290,3c62d6
289,1b2064
283,4e76a3
283,4c93d4
280,4f5f99
273,82c4e9
272,0d164f
269,41476c
259,50a9fd
258,438be7
253,2b60a2
251,3776d2
250,60b6f6
250,203492
248,1e499c
244,121929
242,3571b1
235,323264
235,13346f
233,3d54d1
223,405dc2
216,363ea0
208,151b67
202,88e3fa
200,55a5d4
197,170f34
190,1d5090
187,69aff8
187,052160
185,395ad8
182,9be2fc
180,3b8cea
180,223197
177,8dc3e2
173,2a67c2
170,64a9fc
166,3278d4
166,172c51
163,4556a6
159,698fd9
150,062858
146,5068bc
145,6274ac
144,2d6fb6
139,1e57af
130,0b4081
128,73cde7
126,5d87e0
123,2d7dc9
119,7babf9
110,b1eafb
109,49a5dc
105,6378a3
99,130a28
98,2c5884
98,231d36
94,1c1d68
92,93baf0
92,4b75f1
90,5fc8f0
86,2978d3
81,111621
79,77e6fc
62,2267c2
61,8296cd
60,2f274f
60,2042a7
56,4e4e81
54,1b5d9e
42,396b8b
38,201c67
26,002b5c
