11739,f9fcfa
11206,33393e
9109,262325
7595,383e43
6443,343f46
6403,f2f5f3
6075,59798d
5802,2f3231
5485,222427
5158,2b2323
4623,2b2d2b
4385,618295
4338,261e1e
4299,2e3c4e
4256,303135
4136,354456
4002,333642
3918,517187
3911,1d1e20
3817,6789a0
3806,2a2933
3651,292b2f
3504,4b6275
3502,22222d
3384,7a887d
3261,fffcf7
3253,2d303c
3072,ffffff
3038,2d373d
3025,597996
3011,3b454e
2963,8fa9a2
2943,516a7d
2850,496981
2800,727f76
2761,94a797
2750,2f2a2d
2729,abc5ba
2707,cfe7eb
2692,395164
2689,445b6c
2678,262936
2676,9ab4ac
2675,a0b3a3
2673,43617c
2668,343a38
2639,8a9a8b
2630,afc2b5
2629,3f505e
2627,201c24
2598,aab6a4
2558,587184
2547,626f6b
2524,2e3645
2512,e6f5f7
2481,829283
2461,3a403e
2452,9aa695
2447,a8bbac
2436,435971
2356,697672
2342,3e4d63
2328,5b8196
2302,f8f5ee
2302,e7ece9
2223,393d48
2201,dcf4f9
2178,383e51
2167,bbc6b7
2161,36373b
2129,88a199
2105,28303e
2103,5f7370
2100,343d4a
2099,263248
2072,364343
2069,d8e8e9
2051,dde3e0
2049,82a4a1
2036,313d59
2020,556159
2012,6d837c
1998,2d2d42
1994,2d3238
1980,ebf5f5
1975,41454d
1974,3c5974
1910,85938d
1905,9db7a6
1903,5c6860
1876,3f5e71
1805,b9cbbf
1805,332725
1760,3d4a67
1758,ede9e0
1746,f2fbfb
1739,576263
1712,bdd5dd
1681,60635c
1679,424945
1678,607a8d
1672,262129
1666,7f8475
1647,698c9a
1635,779592
1621,717f84
1615,7f9789
1594,677567
1559,364a6a
1538,547a8f
1536,525f6b
1512,202736
1481,91b4af
1466,6f726b
1442,4e554d
1405,454c5f
1383,a9c3cd
1380,4d5352
1379,cae3f2
1375,373236
1356,ced6d7
1355,ced8cb
1355,475552
1325,bdd8d0
1295,acb4ae
1290,393530
1288,98a49d
1287,2b3047
1285,88a0ab
1247,606d7b
1242,dcd8ca
1224,8f9582
1218,272521
1211,98b1bb
1203,355268
1170,506463
1164,49698b
1160,475a79
1154,75909b
1143,485059
1134,171c23
1121,4b6693
1118,312c27
1091,bbc3c5
1059,a4b4b0
1055,263440
1010,1c191a
1008,647e88
1006,8ba695
995,edf6eb
995,829097
982,505c71
976,413530
971,46433f
965,c6d8cd
910,67847d
897,32434a
894,707564
874,cac6b7
872,91938b
789,7e9390
775,7c9faf
743,587371
732,99a2a3
719,3a3e58
696,2b3e5d
682,51799a
681,5973ab
671,b7b6a6
655,374472
650,8cb0c0
635,dde9d7
635,3d5883
622,a3c1e2
606,b4d4e1
600,2f3d73
592,4f717f
590,2d4459
579,385f7d
571,334c6e
568,415555
567,5b544b
560,a7a595
559,9dc1d2
546,2c3865
545,4b6565
522,637995
515,779887
505,d4e7d9
483,54678a
477,89a2c5
477,51443b
477,232b4f
450,7b9fc8
436,6987b0
434,748aa8
432,c3e5ea
417,27212e
400,717b92
398,bbdff3
393,81817d
392,706357
367,cce6da
324,9fc3bc
318,add3e4
312,19253b
299,2a2d4a
293,2d357e
290,3c5292
267,a8b0ba
245,406c8f
241,8db6b3
239,151113
226,7ca4a3
222,568298
221,2c2a4f
217,13162c
214,7e7167
199,aed8da
199,96c1d4
194,959dae
191,342fb3
191,212856
182,7ea8b9
181,29269b
172,2f5169
172,2c2d8c
168,212241
161,9ac3c2
157,505a75
132,475188
127,2d4b71
122,50567d
117,213b64
116,253d5e
116,213c52
107,817d82
101,2f2d49
97,bbe4e9
97,3d469c
95,5c847b
88,4f7a90
76,3022ce
71,28445a
65,928f95
63,282442
50,6f769d
42,4d7a9e
27,3f6952
25,b6e1f9
25,4f8098
18,335f81
6,3c2be6
1,4a7b92
